timestamp,hour,day_of_week,date,currentSpeed,freeFlowSpeed,confidence,congestion
2025-06-20T22:49:02.432903+02:00,22,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T10:40:02.296409+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-23T13:56:01.758177+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T18:52:01.368892+02:00,18,5,2025-06-21,9,16,1,MEDIUM
2025-06-20T17:51:01.966450+02:00,17,4,2025-06-20,7,17,1,HIGH
2025-06-21T14:13:01.972519+02:00,14,5,2025-06-21,10,16,1,MEDIUM
2025-06-21T16:37:01.859636+02:00,16,5,2025-06-21,13,16,1,MEDIUM
2025-06-22T23:17:02.379540+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T21:04:02.161962+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-22T22:10:02.006965+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T15:10:01.747648+02:00,15,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T12:17:02.182488+02:00,12,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T18:07:01.827925+02:00,18,5,2025-06-21,7,16,1,HIGH
2025-06-21T20:08:02.167451+02:00,20,5,2025-06-21,3,17,1,HIGH
2025-06-22T23:20:01.630425+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T22:29:02.062346+02:00,22,4,2025-06-20,11,17,1,MEDIUM
2025-06-21T20:40:01.384476+02:00,20,5,2025-06-21,3,17,1,HIGH
2025-06-20T22:10:01.576623+02:00,22,4,2025-06-20,13,16,1,MEDIUM
2025-06-22T23:30:01.838207+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T17:39:01.368351+02:00,17,5,2025-06-21,6,15,1,HIGH
2025-06-21T14:40:01.466725+02:00,14,5,2025-06-21,17,17,1,LOW
2025-06-23T15:06:01.274265+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-21T19:09:01.828667+02:00,19,5,2025-06-21,4,18,1,HIGH
2025-06-22T23:53:01.686919+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T21:15:01.807965+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T10:35:02.005944+02:00,10,5,2025-06-21,11,17,1,MEDIUM
2025-06-21T20:39:01.781479+02:00,20,5,2025-06-21,2,18,1,HIGH
2025-06-21T14:19:01.488480+02:00,14,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T15:11:01.283441+02:00,15,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T20:27:02.190034+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T18:43:02.172617+02:00,18,5,2025-06-21,5,16,1,HIGH
2025-06-21T14:34:01.902089+02:00,14,5,2025-06-21,17,17,1,LOW
2025-06-20T22:00:02.403536+02:00,22,4,2025-06-20,11,17,1,MEDIUM
2025-06-21T10:47:01.998480+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T19:03:01.692077+02:00,19,5,2025-06-21,10,16,1,MEDIUM
2025-06-22T22:52:02.409617+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T16:50:01.609303+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T09:41:01.779302+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-20T23:36:01.603988+02:00,23,4,2025-06-20,14,17,1,MEDIUM
2025-06-20T19:29:01.654054+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-23T15:13:01.478520+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-21T15:35:01.904970+02:00,15,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T18:08:01.421016+02:00,18,5,2025-06-21,8,16,1,HIGH
2025-06-20T20:33:02.519384+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T21:07:01.747693+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T12:07:01.744817+02:00,12,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T09:13:01.737410+02:00,9,5,2025-06-21,14,17,1,MEDIUM
2025-06-21T17:08:01.548758+02:00,17,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T15:40:02.162729+02:00,15,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T18:10:01.581099+02:00,18,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T18:37:02.222119+02:00,18,5,2025-06-21,17,17,1,LOW
2025-06-21T20:14:01.496654+02:00,20,5,2025-06-21,2,16,1,HIGH
2025-06-23T14:45:01.885441+02:00,14,0,2025-06-23,13,17,1,MEDIUM
2025-06-21T18:48:01.995514+02:00,18,5,2025-06-21,8,16,1,HIGH
2025-06-21T20:34:01.921925+02:00,20,5,2025-06-21,3,17,1,HIGH
2025-06-20T19:16:02.497596+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T21:57:02.692900+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T11:02:01.605391+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T09:22:01.441093+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-22T23:46:02.314746+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T12:42:01.625449+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-20T20:36:01.588814+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-23T14:27:02.853331+02:00,14,0,2025-06-23,9,18,1,HIGH
2025-06-21T11:23:01.794861+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T19:05:01.776770+02:00,19,5,2025-06-21,7,16,1,HIGH
2025-06-21T09:17:01.825322+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T12:35:01.739288+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-22T23:07:01.421019+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T23:17:02.132971+02:00,23,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T11:54:01.978702+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-20T21:09:01.695566+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T19:44:01.619528+02:00,19,5,2025-06-21,3,18,1,HIGH
2025-06-21T17:10:01.725848+02:00,17,5,2025-06-21,11,17,1,MEDIUM
2025-06-20T21:54:01.690781+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-22T21:58:04.005196+02:00,21,6,2025-06-22,13,17,1,MEDIUM
2025-06-20T19:05:02.053299+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-21T20:47:01.420167+02:00,20,5,2025-06-21,3,16,1,HIGH
2025-06-20T20:58:01.839584+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-22T22:09:02.340528+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T18:36:01.700923+02:00,18,5,2025-06-21,17,17,1,LOW
2025-06-21T18:34:01.513678+02:00,18,5,2025-06-21,17,17,1,LOW
2025-06-20T19:46:02.242162+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-22T22:03:02.364874+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T13:24:01.774159+02:00,13,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T20:57:02.158239+02:00,20,5,2025-06-21,7,17,1,HIGH
2025-06-20T18:49:02.048996+02:00,18,4,2025-06-20,10,17,1,MEDIUM
2025-06-23T13:11:02.159637+02:00,13,0,2025-06-23,11,17,1,MEDIUM
2025-06-23T14:37:01.277757+02:00,14,0,2025-06-23,11,16,1,MEDIUM
2025-06-22T22:44:01.560161+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-22T22:38:02.079666+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T11:57:01.791651+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T15:42:01.307188+02:00,15,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T12:01:02.170881+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-20T22:23:02.051110+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-23T13:38:01.952158+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T16:25:01.747829+02:00,16,5,2025-06-21,9,16,1,MEDIUM
2025-06-20T23:38:02.475953+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-20T21:20:02.400747+02:00,21,4,2025-06-20,11,16,1,MEDIUM
2025-06-23T14:10:01.628387+02:00,14,0,2025-06-23,10,17,1,MEDIUM
2025-06-20T21:19:02.368440+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T00:19:02.437285+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-20T20:05:01.941928+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-23T13:20:01.784622+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-20T17:42:02.252179+02:00,17,4,2025-06-20,5,17,1,HIGH
2025-06-21T16:07:02.272236+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-23T13:12:02.244435+02:00,13,0,2025-06-23,11,17,1,MEDIUM
2025-06-21T11:13:01.898797+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T17:09:02.187853+02:00,17,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T16:08:01.849533+02:00,16,5,2025-06-21,11,17,1,MEDIUM
2025-06-23T13:41:02.456357+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T17:21:02.060916+02:00,17,5,2025-06-21,11,16,1,MEDIUM
2025-06-22T23:42:02.376030+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T00:16:02.180543+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-21T11:31:01.325295+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T18:14:01.947720+02:00,18,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T17:56:02.770039+02:00,17,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T17:43:01.717766+02:00,17,5,2025-06-21,8,18,1,HIGH
2025-06-23T13:16:01.812008+02:00,13,0,2025-06-23,11,16,1,MEDIUM
2025-06-22T23:18:02.203024+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T17:47:01.541849+02:00,17,4,2025-06-20,8,15,1,MEDIUM
2025-06-21T15:05:02.035934+02:00,15,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T12:40:01.788080+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-20T23:24:02.004849+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-20T21:59:02.369523+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T11:33:01.468943+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-20T19:51:02.545264+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-21T10:14:01.624314+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-20T18:15:02.139160+02:00,18,4,2025-06-20,17,17,1,LOW
2025-06-20T20:00:02.270355+02:00,20,4,2025-06-20,14,17,1,MEDIUM
2025-06-21T14:55:02.185147+02:00,14,5,2025-06-21,17,17,1,LOW
2025-06-23T13:58:01.458350+02:00,13,0,2025-06-23,14,17,1,MEDIUM
2025-06-21T19:02:02.069532+02:00,19,5,2025-06-21,5,16,1,HIGH
2025-06-23T13:23:02.366565+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T17:54:02.121286+02:00,17,5,2025-06-21,8,16,1,HIGH
2025-06-21T14:46:02.030197+02:00,14,5,2025-06-21,13,16,1,MEDIUM
2025-06-20T21:55:01.484645+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T18:05:01.769817+02:00,18,5,2025-06-21,11,17,1,MEDIUM
2025-06-20T23:58:02.889369+02:00,23,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T14:02:01.791869+02:00,14,5,2025-06-21,11,17,1,MEDIUM
2025-06-23T13:53:01.629058+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-20T22:17:02.121306+02:00,22,4,2025-06-20,13,17,1,MEDIUM
2025-06-20T23:08:01.723428+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T10:29:01.701424+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T13:46:01.580007+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-20T23:45:01.606998+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T09:30:02.088309+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T18:30:02.191435+02:00,18,5,2025-06-21,11,16,1,MEDIUM
2025-06-23T14:35:02.102855+02:00,14,0,2025-06-23,11,17,1,MEDIUM
2025-06-21T12:08:01.325393+02:00,12,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T18:47:02.241887+02:00,18,4,2025-06-20,10,17,1,MEDIUM
2025-06-21T12:51:01.881067+02:00,12,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T21:26:01.626412+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-20T19:08:02.462208+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-21T15:36:01.487047+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-20T19:07:01.675374+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T17:46:01.863125+02:00,17,4,2025-06-20,8,15,1,MEDIUM
2025-06-20T19:18:01.715839+02:00,19,4,2025-06-20,11,17,1,MEDIUM
2025-06-21T13:14:01.821076+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-21T16:31:01.292560+02:00,16,5,2025-06-21,13,16,1,MEDIUM
2025-06-23T14:33:02.622031+02:00,14,0,2025-06-23,10,16,1,MEDIUM
2025-06-21T13:38:01.789078+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-21T16:14:02.129172+02:00,16,5,2025-06-21,10,16,1,MEDIUM
2025-06-20T23:23:02.270434+02:00,23,4,2025-06-20,13,16,1,MEDIUM
2025-06-23T13:36:01.550209+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-20T20:01:02.170113+02:00,20,4,2025-06-20,11,16,1,MEDIUM
2025-06-20T19:56:01.915291+02:00,19,4,2025-06-20,11,16,1,MEDIUM
2025-06-20T19:22:01.987639+02:00,19,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T12:05:01.542012+02:00,12,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T19:08:01.269456+02:00,19,5,2025-06-21,7,17,1,HIGH
2025-06-21T11:29:02.239519+02:00,11,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T10:21:02.047625+02:00,10,5,2025-06-21,14,17,1,MEDIUM
2025-06-23T14:02:01.522862+02:00,14,0,2025-06-23,13,17,1,MEDIUM
2025-06-21T20:50:02.187349+02:00,20,5,2025-06-21,4,16,1,HIGH
2025-06-21T13:07:01.889033+02:00,13,5,2025-06-21,13,17,1,MEDIUM
2025-06-22T21:59:02.349277+02:00,21,6,2025-06-22,17,17,1,LOW
2025-06-21T19:12:01.583322+02:00,19,5,2025-06-21,6,18,1,HIGH
2025-06-20T17:52:01.991760+02:00,17,4,2025-06-20,8,18,1,HIGH
2025-06-20T22:01:02.482730+02:00,22,4,2025-06-20,11,17,1,MEDIUM
2025-06-22T22:24:02.448741+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T22:11:01.648529+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T19:07:01.755841+02:00,19,5,2025-06-21,8,17,1,HIGH
2025-06-21T17:30:02.269171+02:00,17,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T13:06:02.278167+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-20T20:44:02.417335+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-22T22:02:01.982135+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T10:37:02.195180+02:00,10,5,2025-06-21,14,17,1,MEDIUM
2025-06-20T20:49:01.667139+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-23T14:04:02.072565+02:00,14,0,2025-06-23,13,17,1,MEDIUM
2025-06-21T12:31:01.596309+02:00,12,5,2025-06-21,13,16,1,MEDIUM
2025-06-20T21:34:02.525950+02:00,21,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T10:16:01.839594+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-22T23:43:02.143095+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-23T13:33:02.437214+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T19:58:02.294534+02:00,19,5,2025-06-21,2,18,1,HIGH
2025-06-21T10:53:01.526176+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T15:29:01.744717+02:00,15,5,2025-06-21,11,17,1,MEDIUM
2025-06-20T23:41:02.455464+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T16:43:01.580799+02:00,16,5,2025-06-21,17,17,1,LOW
2025-06-22T22:07:01.702516+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T09:24:01.621411+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-20T17:55:01.585174+02:00,17,4,2025-06-20,11,16,1,MEDIUM
2025-06-22T22:20:01.988966+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T12:47:01.617825+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-20T22:07:01.525853+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-22T22:48:01.475222+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T12:14:01.472654+02:00,12,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T19:27:01.849754+02:00,19,5,2025-06-21,3,16,1,HIGH
2025-06-21T09:09:11.688305+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T00:12:02.294900+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-20T19:25:02.360155+02:00,19,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T20:27:02.078337+02:00,20,5,2025-06-21,2,21,1,HIGH
2025-06-20T20:20:02.106272+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T21:41:02.349983+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-22T22:58:01.707744+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T11:05:01.271284+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T16:42:01.953468+02:00,16,5,2025-06-21,17,17,1,LOW
2025-06-20T19:38:02.382246+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-21T14:36:02.075277+02:00,14,5,2025-06-21,17,17,1,LOW
2025-06-21T17:06:01.512133+02:00,17,5,2025-06-21,10,17,1,MEDIUM
2025-06-22T23:49:01.709922+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T15:07:02.153953+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-21T18:51:01.775100+02:00,18,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T19:01:01.640578+02:00,19,5,2025-06-21,6,18,1,HIGH
2025-06-21T16:26:01.346400+02:00,16,5,2025-06-21,14,17,1,MEDIUM
2025-06-23T14:06:01.558584+02:00,14,0,2025-06-23,17,17,1,LOW
2025-06-21T19:52:02.318606+02:00,19,5,2025-06-21,4,17,1,HIGH
2025-06-21T11:37:01.834930+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T14:21:01.441624+02:00,14,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T14:54:01.600584+02:00,14,5,2025-06-21,14,17,1,MEDIUM
2025-06-20T23:14:02.523684+02:00,23,4,2025-06-20,13,17,1,MEDIUM
2025-06-22T23:36:01.926450+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T19:11:01.973541+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-22T22:27:01.544053+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T17:23:02.241052+02:00,17,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T20:55:02.411291+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T18:55:02.510461+02:00,18,4,2025-06-20,13,16,1,MEDIUM
2025-06-20T19:33:01.936705+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T17:59:01.748938+02:00,17,4,2025-06-20,17,17,1,LOW
2025-06-23T15:08:01.303955+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-21T18:49:01.565055+02:00,18,5,2025-06-21,9,15,1,MEDIUM
2025-06-21T10:03:02.260048+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-20T21:58:02.334225+02:00,21,58,2025-06-20,11,16,1,MEDIUM
2025-06-21T13:22:01.601332+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-22T22:29:01.940580+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T17:57:01.854281+02:00,17,5,2025-06-21,6,16,1,HIGH
2025-06-22T22:32:02.019333+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T11:58:01.398777+02:00,11,5,2025-06-21,14,17,1,MEDIUM
2025-06-21T12:23:01.475017+02:00,12,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T10:04:01.902097+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T11:28:01.604710+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-20T18:03:02.482618+02:00,18,4,2025-06-20,17,17,1,LOW
2025-06-22T23:39:02.180364+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-22T22:34:01.771898+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T23:47:02.337073+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-20T18:19:02.014567+02:00,18,4,2025-06-20,11,17,1,MEDIUM
2025-06-21T14:58:02.001942+02:00,14,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T21:23:02.096482+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-22T23:44:01.924509+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T18:22:01.710815+02:00,18,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T18:29:01.736392+02:00,18,4,2025-06-20,9,17,1,MEDIUM
2025-06-21T11:26:01.450002+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-20T23:54:01.874738+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T17:37:01.196941+02:00,17,5,2025-06-21,9,16,1,MEDIUM
2025-06-23T13:26:01.774503+02:00,13,0,2025-06-23,14,17,1,MEDIUM
2025-06-20T19:03:01.976723+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-21T10:52:01.914501+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T19:32:01.807400+02:00,19,5,2025-06-21,3,15,1,HIGH
2025-06-23T15:01:01.581787+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-20T21:27:02.444580+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-23T15:00:02.693807+02:00,15,0,2025-06-23,13,17,1,MEDIUM
2025-06-21T09:37:01.229504+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T12:11:01.878627+02:00,12,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T13:04:02.055727+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-20T23:46:02.482067+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-20T20:15:01.859451+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T20:53:01.625196+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T19:04:01.953379+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-21T15:31:01.779051+02:00,15,5,2025-06-21,11,16,1,MEDIUM
2025-06-23T13:42:02.210522+02:00,13,0,2025-06-23,14,17,1,MEDIUM
2025-06-21T13:25:01.393064+02:00,13,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T14:43:02.164690+02:00,14,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T10:15:02.250681+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-23T14:23:01.406743+02:00,14,0,2025-06-23,13,17,1,MEDIUM
2025-06-21T19:39:01.595388+02:00,19,5,2025-06-21,4,16,1,HIGH
2025-06-21T20:45:02.269130+02:00,20,5,2025-06-21,4,17,1,HIGH
2025-06-21T15:38:01.699413+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-21T20:53:01.823752+02:00,20,5,2025-06-21,7,15,1,HIGH
2025-06-22T22:22:01.438110+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T20:51:01.847670+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T17:35:02.227137+02:00,17,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T19:01:02.345908+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T22:37:01.810353+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-22T23:04:02.481233+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T11:47:01.899544+02:00,11,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T10:20:01.471589+02:00,10,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T12:18:01.754941+02:00,12,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T17:19:02.083355+02:00,17,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T23:05:01.875933+02:00,23,4,2025-06-20,11,17,1,MEDIUM
2025-06-21T12:56:01.958245+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-20T19:52:02.452497+02:00,19,4,2025-06-20,13,16,1,MEDIUM
2025-06-20T17:48:02.546468+02:00,17,4,2025-06-20,6,17,1,HIGH
2025-06-20T21:35:02.394997+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T15:13:01.479744+02:00,15,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T00:15:02.326973+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-20T18:38:01.762773+02:00,18,4,2025-06-20,5,16,1,HIGH
2025-06-21T19:57:01.705226+02:00,19,5,2025-06-21,2,18,1,HIGH
2025-06-21T19:21:01.412359+02:00,19,5,2025-06-21,3,16,1,HIGH
2025-06-22T22:49:02.179870+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T09:52:01.975945+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T00:05:01.930084+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-23T14:42:02.017740+02:00,14,0,2025-06-23,13,17,1,MEDIUM
2025-06-21T11:17:02.176685+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T14:41:02.072551+02:00,14,5,2025-06-21,17,17,1,LOW
2025-06-20T18:08:02.256559+02:00,18,4,2025-06-20,17,17,1,LOW
2025-06-21T17:32:01.490627+02:00,17,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T16:51:02.203332+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T16:56:02.055255+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T22:55:01.656435+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T09:16:01.230786+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-20T22:21:02.060026+02:00,22,4,2025-06-20,13,17,1,MEDIUM
2025-06-20T18:42:01.663890+02:00,18,4,2025-06-20,7,16,1,HIGH
2025-06-21T12:46:02.010221+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-21T14:08:01.298213+02:00,14,5,2025-06-21,13,16,1,MEDIUM
2025-06-20T21:10:01.745741+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T10:10:02.292815+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T13:23:02.184525+02:00,13,5,2025-06-21,11,16,1,MEDIUM
2025-06-23T13:21:01.558339+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T14:09:01.775166+02:00,14,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T18:07:02.283050+02:00,18,4,2025-06-20,17,17,1,LOW
2025-06-23T13:18:01.761089+02:00,13,0,2025-06-23,14,17,1,MEDIUM
